Date,Open,High,Low,Close,Volume,Adj Close
2014-03-10,43.70,43.81,43.60,43.75,5643100,43.75
2014-03-03,41.68,45.25,41.20,43.78,9312600,43.78
2014-02-24,39.62,41.96,39.47,41.94,4400200,41.94
2014-02-18,37.63,39.64,37.24,39.60,4803700,39.60
2014-02-10,36.23,37.59,35.98,37.38,3143000,37.38
2014-02-03,36.10,36.87,35.13,36.28,4320400,36.12
2014-01-27,36.01,36.86,35.71,36.10,5603600,35.94
2014-01-21,37.06,37.07,36.02,36.08,4337300,35.92
2014-01-13,39.39,39.63,36.56,36.79,5014000,36.63
2014-01-06,39.24,39.66,38.67,39.46,3313900,39.28
2013-12-30,39.60,39.83,39.05,39.10,2621300,38.93
2013-12-23,39.95,40.32,39.50,39.54,1603000,39.36
2013-12-16,40.00,40.45,38.86,39.70,4158700,39.52
2013-12-09,40.63,40.72,39.48,39.92,3569200,39.74
2013-12-02,41.73,42.25,39.56,40.44,5690100,40.26
2013-11-25,42.52,42.72,41.64,41.75,2683900,41.56
2013-11-18,42.60,42.70,41.25,42.39,3740600,42.20
2013-11-11,41.96,42.73,41.21,42.60,3118400,42.41
2013-11-04,42.88,43.03,41.41,41.96,3388400,41.61
2013-10-28,43.56,43.85,42.58,42.70,3243900,42.34
2013-10-21,42.43,43.44,42.08,43.42,2425200,43.06
2013-10-14,41.49,42.52,40.99,42.38,2997300,42.03
2013-10-07,40.19,41.72,39.72,41.71,3077500,41.36
2013-09-30,40.37,40.70,39.76,40.56,2616900,40.22
2013-09-23,40.55,41.42,40.31,40.69,3339900,40.35
2013-09-16,39.37,41.14,39.37,40.76,5523900,40.42
2013-09-09,37.47,39.22,37.27,39.03,5258700,38.70
2013-09-03,36.97,37.73,36.71,37.40,3617300,37.09
2013-08-26,37.61,37.62,35.91,36.60,3198600,36.29
2013-08-19,38.16,38.23,37.10,37.53,3269700,37.22
2013-08-12,38.74,39.20,37.87,38.25,3070400,37.93
2013-08-05,39.18,39.71,38.66,38.88,3093900,38.41
2013-07-29,39.54,39.98,38.71,39.18,3726400,38.70
2013-07-22,38.94,39.68,38.76,39.65,3813700,39.17
2013-07-15,37.28,39.00,37.25,38.81,4144300,38.34
2013-07-08,36.12,38.20,35.90,37.63,4513400,37.17
2013-07-01,34.69,36.29,34.59,36.07,3784600,35.63
2013-06-24,33.52,34.94,33.24,34.54,4088200,34.12
2013-06-17,35.00,35.64,32.83,33.77,5094300,33.36
2013-06-10,34.63,35.25,34.22,34.79,3184700,34.37
2013-06-03,33.70,34.60,32.77,34.56,5343200,34.14
2013-05-28,34.42,34.85,33.67,33.67,2678700,33.26
2013-05-20,35.40,35.41,33.77,34.23,4068500,33.81
2013-05-13,34.25,35.44,33.86,35.42,3572100,34.99
2013-05-06,34.64,35.12,34.28,34.49,3033300,33.92
2013-04-29,34.30,35.23,34.01,34.71,2745900,34.14
2013-04-22,33.70,35.24,33.30,34.28,4432900,33.71
2013-04-15,33.11,33.90,32.71,33.71,4257000,33.15
2013-04-10,32.11,33.50,32.11,33.11,4001400,32.56
